当日链接,比赛详情链接,日期,联赛名,主队,客队,初盘亚盘,终盘亚盘,终盘亚盘水位,初盘大球盘口,终盘大球盘口,终盘大球水位,中场大小盘,中场大球水位,上半场进球数,最终进球数,下半场75前进球数,75分钟后进球数,80分钟后进球数
http://bf.win007.com/football/Over_20200117.htm	,http://live.win007.com/detail/1830403cn.htm	,2020.01.18	,球会友谊	,列弗宁	,平古萨伏登	,一球	,一球/球半	,0.85/0.97	,3.5	,4/4.5	,0.82/0.98	,4/4.5	,0.79/1.01	,2	,6	,4	,0	,0	
http://bf.win007.com/football/Over_20200117.htm	,http://live.win007.com/detail/1832646cn.htm	,2020.01.18	,球会友谊	,柏林赫塔青年队	,奥拉宁堡FC	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,2	,8	,4	,2	,1	
http://bf.win007.com/football/Over_20200117.htm	,http://live.win007.com/detail/1792684cn.htm	,2020.01.18	,马尔乙	,圣安德鲁斯卢索尔	,圣乔治	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,7	,2	,1	,1	
http://bf.win007.com/football/Over_20200117.htm	,http://live.win007.com/detail/1725478cn.htm	,2020.01.18	,荷乙	,SBV精英	,特尔斯达	,半球/一球	,平手/半球	,0.95/0.93	,3/3.5	,3	,0.87/0.99	,2.5/3	,1.03/0.83	,1	,6	,5	,0	,0	
http://bf.win007.com/football/Over_20200117.htm	,http://live.win007.com/detail/1830409cn.htm	,2020.01.18	,球会友谊	,登克尔克	,都柏林大学	,两球	,两球/两球半	,0.50/1.47	,3.5	,4	,0.65/1.17	,6/6.5	,1.06/0.80	,4	,8	,2	,2	,2	
http://bf.win007.com/football/Over_20200116.htm	,http://live.win007.com/detail/1830776cn.htm	,2020.01.16	,俄室内足	,迪那摩萨马拉室內足球队	,尤戈尔斯克室内足球队	,受让一球	,受让一球	,0.77/1.03	,6.5	,6.5	,0.80/0.96	,没有中场或45或46	,没有中场或45或46	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20200116.htm	,http://live.win007.com/detail/1830354cn.htm	,2020.01.17	,爱尔高联	,马拉海德联	,约翰博斯科	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200115.htm	,http://live.win007.com/detail/1830292cn.htm	,2020.01.15	,印果超	,巴得斯尤SC	,瓦斯科	,球半/两球	,两球/两球半	,1.11/0.50	,3/3.5	,3/3.5	,0.40/1.25	,5/5.5	,0.96/0.80	,3	,6	,3	,0	,0	
http://bf.win007.com/football/Over_20200115.htm	,http://live.win007.com/detail/1830090cn.htm	,2020.01.15	,港后备	,太阳飞马后备队	,标准流浪后备队	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,5	,8	,1	,2	,2	
http://bf.win007.com/football/Over_20200115.htm	,http://live.win007.com/detail/1830178cn.htm	,2020.01.15	,球会友谊	,多明萨尔	,拖里格拉瓦	,一球/球半	,球半	,0.90/0.92	,3/3.5	,3.5	,0.88/0.92	,3	,1.01/0.79	,1	,7	,5	,1	,0	
http://bf.win007.com/football/Over_20200115.htm	,http://live.win007.com/detail/1830128cn.htm	,2020.01.16	,球会友谊	,奥伯豪森	,RSV迈讷茨哈根	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200114.htm	,http://live.win007.com/detail/1830034cn.htm	,2020.01.14	,泰大学联	,杜拉基普迪特大学	,曼谷吞武里大学	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,4	,6	,2	,0	,0	
http://bf.win007.com/football/Over_20200114.htm	,http://live.win007.com/detail/1828275cn.htm	,2020.01.14	,球会友谊	,卢加诺	,海登海默	,平手	,受让平手/半球	,0.93/0.89	,2.5/3	,2.5/3	,0.80/1.00	,6.5	,0.96/0.90	,5	,6	,1	,0	,0	
http://bf.win007.com/football/Over_20200114.htm	,http://live.win007.com/detail/1829974cn.htm	,2020.01.14	,卡后备	,阿尔加尔后备队	,艾沙哈尼亚后备队	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,2	,7	,4	,1	,1	
http://bf.win007.com/football/Over_20200114.htm	,http://live.win007.com/detail/1829985cn.htm	,2020.01.15	,球会友谊	,科灵	,埃斯比约	,受让平手/半球	,受让半球	,0.83/0.99	,3	,3	,0.75/1.05	,5.5	,0.81/1.05	,4	,7	,2	,1	,1	
http://bf.win007.com/football/Over_20200114.htm	,http://live.win007.com/detail/1829999cn.htm	,2020.01.15	,直布超	,博卡直布罗陀	,欧罗巴角	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,2	,6	,4	,0	,0	
http://bf.win007.com/football/Over_20200114.htm	,http://live.win007.com/detail/1829971cn.htm	,2020.01.15	,英北挑杯	,特拉福德	,拉姆斯博滕联	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,3	,7	,3	,1	,1	
http://bf.win007.com/football/Over_20200112.htm	,http://live.win007.com/detail/1829421cn.htm	,2020.01.12	,南非后备	,金箭后备队	,奇帕联合后备队	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,5	,8	,1	,2	,2	
http://bf.win007.com/football/Over_20200112.htm	,http://live.win007.com/detail/1828230cn.htm	,2020.01.12	,日室内足	,町田室內足球队	,名古屋室内足球队	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,没有Crown	,无大小球变化表	,无大小球变化表	,2	,8	,4	,2	,1	
